adult,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,genres,production_companies,production_countries,spoken_languages,belongs_to_collection,characters,cast,director,screenplay,keywords
False,0,,62876,tt0055569,fr,Un nommé La Rocca,"Roberto goes to Marseilles to give a hand to his friend Xavier, wrongly imprisoned following a frame-up organized by his associate Villanova. Roberto sets out to seduce Villanova's mistress, but when Villanova is killed, Roberto ends up leader of the band...",0.409034,/a0t7EfuX8nSIvWj5B6FpHzZEXr3.jpg,1961-11-17,0.0,102.0,Released,,A Man Named Rocca,False,6.5,2.0,['Drama'],"['Da Ma Produzione', ', Les Films du Cyclope']","['France', ', Italy']",['fr'],,"['Roberto La Rocca', ', Geneviève Adé', ', Xavier Adé', ', Maud', ', Ficelle']","['Jean-Paul Belmondo', ', Christine Kaufmann', ', Pierre Vaneck', ', Béatrice Altariba', ', Henri Virlojeux']",Jean Becker,,"['falsely accused', ', marseille']"
False,0,,10232,tt0075169,de,Schatten der Engel,"Beautiful, detached, laconic, consumptive Lily Brest is a streetwalker with few clients. She loves her idle boyfriend Raoul who gambles away what little she earns. The town's power broker, called the rich Jew, discovers she is a good listener, so she's soon busy. Raoul imagines grotesque sex scenes between Lily and the Jew; he leaves her for a man. Her parents, a bitter Fascist who is a cabaret singer in drag and her wheelchair-bound mother, offer no refuge. Even though all have a philosophical bent, the other whores reject Lily because she tolerates everyone, including men. She tires of her lonely life and looks for a way out. Even that act serves the local corrupt powers.",0.364246,/n7ktn7ALySBI9YrUvWRJZYzm5gU.jpg,1976-01-31,0.0,101.0,Released,,Shadow of Angels,False,4.0,2.0,['Drama'],['Albatros Produktion'],"['Switzerland', ', Germany']",['de'],,"['Lily Brest', ', Raoul', ', Jude', ', Zwerg', ', Marie-Antoinette']","['Ingrid Caven', ', Rainer Werner Fassbinder', ', Klaus Löwitsch', ', Jean-Claude Dreyfus', ', Debria Kalpataru']",Daniel Schmid,Rainer Werner Fassbinder,"['jew', ', frankfurt am main']"
False,0,,332757,tt0153520,it,Una vergine in famiglia,"The strand that opposes the bourgeois morality of the solar facade freedom of sexual behavior is an additional coarse exemplary in this film where the most excessive declarations of honesty of a family hiding intrigues and debauchery. Father, mother and son are all entangled. Only daughter, Anna, seems to be out. ""He studied and preserved virgin"" is the recommendation that the father, truffle hardened, the repeats. But when she discovers her father with his secretary, starts for her, more than a drama, a confused search morbid. Approaches, waste, leaks, adventurous experiences until, almost by breaking it with an equivocal situation, ask an occasional companion to deprive her of her virginity, as a cumbersome burden. Then haughtily refuses the marriage with a young friend, that his father would want to impose ""the good name of the family"" and flees with the father of his friend, to a free tomorrow.",0.091036,/8E45c9xDgqoMFh8QJros4ee9ziG.jpg,1975-10-11,0.0,91.0,Released,everyone wants a virgin and protects the whole family ...!,A Virgin in the Family,False,0.0,0.0,['Drama'],['Metheus Film'],['Italy'],"['en', ', it', ', es']",,"['Anna', "", Marco, l'amico di Anna"", ', Rosina', "", L'Ingegnere, padre di Angela"", ', Padre di Anna']","['Franca Gonella', ', Gianni Dei', ', Femi Benussi', ', Giorgio Ardisson', ', Mario Colli']",Mario Siciliano,,"['female nudity', ', sex', ', virgin', ', erotic 70s']"
False,0,,43658,tt0298737,en,Apple Jack,"On the eve of Halloween, 1938, CBS radio reported UFO's in the skies over the United States. That same night, two notorious criminals escaped the maximum security prison at Macatawa... They were never seen again. Apple Jack is a high brow story about low brow people caught in a divine intervention",0.020588,/5AENSDE0BguP74BYBiGU3Fc7upS.jpg,2003-09-16,0.0,16.0,Released,God does not play dice with the Universe.,Apple Jack,False,0.0,0.0,"['Comedy', ', Drama']",['null'],['null'],['null'],,"['Narrator', ', Moe Danyou', ', Les Danyou', ', Sherman Pyne', ', Helmut Jitters']","['Randy Travis', ', Walton Goggins', ', Sean Bridgers', ', Ron McCoy', ', Gene Dynarski']",Mark Whiting,,['null']
False,0,,113362,tt2359085,en,Hitler's Children,"Their family name alone evokes horror: Himmler, Frank, Goering, Hoess. This film looks at the descendants of the most powerful figures in the Nazi regime: men and women who were left a legacy that indelibly associates them with one of the greatest abominations in history. What is it like to have grown up with a name that immediately raises images of genocide? How do they live with the weight of their ancestors' crimes? Is it possible to move on from the crimes of their ancestors?",0.335585,/i0mXs7eycDrJNL24ZmadpJokCs4.jpg,2011-11-21,0.0,83.0,Released,,Hitler's Children,False,6.6,8.0,"['War', ', Documentary', ', History']",['Maya Productions'],['null'],"['en', ', de', ', he']",,"['Bettina Goering', ', Katrin Himmler', ', Monika Goeth Hertwig', ', Rainer Hoess', ', Eldad Beck']","['Bettina Goering', ', Katrin Himmler', ', Monika Goeth Hertwig', ', Rainer Hoess', ', Eldad Beck']",Chanoch Ze'evi,,['null']
False,0,,64576,tt0204504,ja,Nora-neko rokku: Onna banchô,"The first part of the Nora-neko rokku (""Alley Cat Rock"") series was originally Nikkatsu Studios' answer to the rivaling Toei Studios' Delinquent Boss series, but spawned four sequels thanks to its popularity. Onna banchô, the first movie in the series, takes place in Shinjuku, Tokyo where rivaling youth gangs are constantly trying to one-up each other in toughness. An all-girl gang led by Mei (Meiko Kaji) gets involved in dangerous circles when Mei's boyfriend Michio (Kôji Wada), wants to join a powerful yakuza organization called Seiyu but inadvertently loses the gangsters' money in a fixed boxing match. Of course, Mei's gang is not going to leave him to the gangsters, especially when helped by an enigmatic and independent female biker called Ako (Akiko Wada).",0.430769,/7f8Zz1SWa8xKYsCaoD0wWHNC8Ql.jpg,1970-05-02,0.0,81.0,Released,,Stray Cat Rock: Delinquent Girl Boss,False,5.7,9.0,"['Drama', ', Crime', ', Thriller', ', Action']","['Nikkatsu', ', Hori Production']",['Japan'],['ja'],Stray Cat Rock Collection,"['Ako', ', Mei', ', Katsuya', ', ', ', Kerry Fujiyama']","['Akiko Wada', ', Meiko Kaji', ', Tatsuya Fuji', ', Yôsui Inoue', ', Ken Sandasu']",Yasuharu Hasebe,,"['shotgun', ', yakuza', ', gang leader', ', japanese mafia', ', murder', ', feminist', ', tokyo japan', ', motorcycle gang', ', violence', ', knife fight', ', girl gang', ', motorcycle chase']"
False,0,,126321,tt2369497,fr,Trois mondes,"Al, a young man from a modest background is about to marry his boss’ daughter, along with succeeding him as the head of a car dealership.  One night, while coming back from his bachelor party, he is guilty of a hit-and-run accident, urged by his two childhood friends present in the car. The next day, gnawed with guilt, Al decides to inquire about his victim. What he does not know is that Juliette, a young woman, has witnessed the entire accident from her balcony.",0.554759,/rLTISWu9tOsiPrZ6l3eEZuF2YNO.jpg,2012-12-05,0.0,100.0,Released,,Three Worlds,False,5.5,6.0,['Drama'],['Pyramide Productions'],['France'],['fr'],,"['Al', ', Juliette', ', Vera', ', Franck', ', Martin']","['Raphaël Personnaz', ', Clotilde Hesme', ', Arta Dobroshi', ', Reda Kateb', ', Alban Aumard']",Catherine Corsini,,['woman director']
False,0,,205651,tt0041474,en,Holiday for Drumsticks,"The patriarch of a family of farming hill billies is fattening a turkey to slaughter for Thanksgiving Day dinner, and he is fattening the fowl by providing him with a veritable feast of roast beef, ham, fruits, vegetables, cakes, and pies. A jealous Daffy Duck, one of the turkey's fellow farm animals, wants to have all the food for himself. So, Daffy pretends to care for the turkey's welfare and warns the turkey off the food, and he urges the turkey to lose weight so that the hill billies won't want to slaughter him. Daffy gorges himself on the food while acting as coach to the turkey, who is frantically and strenuously trying to reduce himself. When Thanksgiving comes, the turkey is toothpick-thin, and the hillbilly father turns his hungry sights on an overweight Daffy!",0.0034240000000000004,/5SYQwZGhTdRE7OxaHPKECwHyrEs.jpg,1949-01-22,0.0,7.0,Released,,Holiday for Drumsticks,False,0.0,0.0,['null'],['null'],['null'],['null'],,['null'],['null'],Arthur Davis,,['null']
False,0,,125727,tt0255665,hi,Uttara,"In the pastoral expanse of rural Bengal, in Purulia district, single railroad workers and best friends Balaram (Shankar Chakraborty) and Nemai (Tapas Pal) spend their days wrestling on a hill with little work to speak of because the fact that their flag station has only a couple of trains to be flagged off or signalled to.  Wrestling, however, despite its aggression and physical combat, turns into an expression of close bonding for Nimai and Balaram, a bond already established through their complementary work at the flag station. Wrestling, for them, is a way of releasing physical energy and a form of dynamic entertainment.",0.001196,/gxQaxHHdjxHOFcuqvUXfGi9QTeZ.jpg,2000-08-30,0.0,99.0,Rumored,The Wrestlers,Uttara,False,0.0,0.0,"['Drama', ', Action']",['null'],['null'],['hi'],,"['Uttara', ', Nemai', ', Balram', ', ']","['Jaya Seal', ', Tapas Pal', ', Shankar Chakraborty', ', Saurav Das']",Buddhadeb Dasgupta,,['null']
False,0,,25472,tt1526300,en,Merry Madagascar,"The Zoosters are back in an all-new holiday adventure. When Santa and his reindeer crash onto the island of Madagascar it's up to Alex, Marty, Gloria, Melman and those wacky penguins to save Christmas. Get ready for a sleigh full of laughs in this hilarious new holiday classic.",4.763307,/yb8X45eBtkcEWfcQLdVlTE82pLE.jpg,2009-11-16,0.0,30.0,Released,,Merry Madagascar,False,6.3,57.0,"['Family', ', Animation']",['DreamWorks Animation'],['United States of America'],['en'],,"['Maurice', ', Mort', ', Santa', ', Melman', ', King Julien']","['Cedric the Entertainer', ', Andy Richter', ', Carl Reiner', ', David Schwimmer', ', Danny Jacobs']",David Soren,,['holiday']
False,0,,8692,tt0080379,it,Apocalypse Domani,"Released from captivity in Vietnam, two American Army officers return to civilian life and discover they have acquired an insatiable taste for human flesh. A city is terrorised... as they stalk the inhabitants to satisfy their primitive appetites.",1.107117,/r8YeY2ltSO0gH7kOoR4t9VbmUsu.jpg,1980-08-04,0.0,96.0,Released,POW's in Vietnam... starved in captivity... released with a taste for human flesh.,Invasion of the Flesh Hunters,False,5.7,21.0,"['Horror', ', Thriller']","['José Frade Producciones Cinematográficas S.A', ', New Fida', ', Edmondo Amati presents']","['Italy', ', Spain']","['es', ', it']",,"['Norman Hopper', ', Charlie Bukowski', ', Jane Hopper', ', Mary', ', Tom Thompson']","['John Saxon', ', Giovanni Lombardo Radice', ', Elizabeth Turner', ', Cinzia De Carolis', ', Tony King']",Antonio Margheriti,Antonio Margheriti,"['female nudity', ', nudity', ', vietnam', ', flea market', ', murder', ', independent film', ', gore', ', maniac', ', violence', ', cannibal', ', video nasty', ', cannibalism']"
False,0,,86201,tt0073735,en,Welcome Home Brother Charles,"One man wronged by a racist law enforcement system takes a highly unusual route to street justice in this bizarre, expressive urban drama. Definitely not your ordinary '70s blaxploitation feature, Soul Vengeance (released theatrically as Welcome Home, Brother Charles) was one of three feature films Jamaa Fanaka wrote, produced, and directed while studying film production at U.C.L.A. (The other two were Black Sister's Revenge, also known as Emma Mae, and the first installment in Fanaka's popular Penitentiary series). ~ Mark Deming, Rovi",0.041,/ywPz02zl8ZLsE8gbFkM7iUNacfJ.jpg,1975-11-11,0.0,91.0,Released,They Tried To Take Everything - Even His Manhood!,Welcome Home Brother Charles,False,5.0,1.0,"['Action', ', Thriller']",['null'],['null'],['null'],,"['Charles Murray', ', Carmen', ', Jim', ', N.D.', ', First Cop']","['Marlo Monte', ', Reatha Grey', ', Stan Kamber', ', Jake Carter', ', Sam Ingraffia']",Jamaa Fanaka,,['null']
False,0,http://www.milwaukee-minnesota.com/,38901,tt0285727,en,"Milwaukee, Minnesota","Having lived his entire life under the watchful eye of his overbearing mother, Albert must fend for himself when an unidentified automobile suddenly kills her. Free for the first time, Albert quickly responds to the bait dangling in front of him, putting his aggressors against one another in a race for his trust. Using his skills that make him a gifted fisherman, Albert turns the tables on his seemingly doomed fate, capturing the heart of the woman most eager to deceive him, and fooling the man most intent on destroying him.",0.656954,/sjfRamb2Pte6ZEdwtU0CGfyv5zM.jpg,2003-01-21,17350.0,95.0,Released,,"Milwaukee, Minnesota",False,4.3,2.0,"['Comedy', ', Drama']",['null'],['United States of America'],['en'],,"['Albert Burriughs', ', Tuey Stites', ', Jerry James', ', Sean McNally', ', Stan Stites']","['Troy Garity', ', Alison Folland', ', Randy Quaid', ', Bruce Dern', ', Hank Harris']",Allan Mindel,,['independent film']
False,0,http://www.thischangeseverything.org,355389,tt1870548,en,This Changes Everything,"Based on Naomi Klein's book This Changes Everything: Capitalism vs. the Climate, a look at how people in various communities around the world play a role in the ongoing climate change debate and how they're affecting change in trying to prevent the environmental destruction of our planet.",0.142052,/xiOIHVa9dDtK1gmlepwdI2tgGxF.jpg,2015-09-10,0.0,89.0,Released,,This Changes Everything,False,6.0,2.0,['Documentary'],"['Louverture Films', ', Klein Lewis Productions']","['United States of America', ', Canada']","['cr', ', te', ', zh', ', el', ', en']",,"['Naomi Klein', ', Crystal Lameman', ', Alexis Bonogofsky', ', Mike Scott', ', Vanessa Braided Hair']","['Naomi Klein', ', Crystal Lameman', ', Alexis Bonogofsky', ', Mike Scott', ', Vanessa Braided Hair']",Avi Lewis,,['null']
False,0,,27480,tt1235142,en,Last Ride,"A young boy travels across Australia with his father, who's wanted by the law.",3.4156760000000004,/AddTnLRO4MKMNxbTpJuCp7W10tD.jpg,2009-07-02,0.0,101.0,Released,Are some bonds meant to be broken?,Last Ride,False,6.9,14.0,['Drama'],"['Australian Film Finance Corporation', ', South Australian Film Corporation', ', Last Ride', ', Film Victoria', ', Talk Films']",['Australia'],['en'],,"['Kev', ', Chook', ', Maryanne', ', Max', ', Ranger Lyall']","['Hugo Weaving', ', Tom Russell', ', Anita Hegh', ', John Brumpton', ', Kelton Pell']",Glendyn Ivin,Mac Gudgeon,"['father son relationship', ', australia']"
False,0,,44409,tt0011521,en,"Number, Please?","While at an amusement park, trying vainly to forget the girl he has lost, a young man sees the girl with her new boyfriend. When her dog gets loose in the park, both suitors have to help her catch it. Then, the girl's uncle, a balloonist, gives her a pass for two in his balloon, provided that her mother approves. She then offers to take along the first of her admirers who is able to get her mother's consent.",0.176743,/hMXMKetn6rCiGvvUrSzBeImPpkG.jpg,1920-12-26,0.0,25.0,Released,,"Number, Please?",False,7.4,5.0,['Comedy'],['null'],['null'],['null'],,"['The Boy', ', The Girl', ', The Rival']","['Harold Lloyd', ', Mildred Davis', ', Roy Brooks']",Hal Roach,,['null']
False,0,http://www.crownintlpictures.com/tztitles.html,2189,tt0090184,en,Tomboy,"A budding female race-car driver finally meets her racing idol and unbelievably they fall in love...a love that's quickly put to the test when, having received the chance to show her racing talents, the two find themselves in a race for a multi-million dollar sponsorship contract.",7.313067,/ewcYC5IdvXLySpsLMBuABLGJpWK.jpg,1985-11-14,14100000.0,91.0,Released,It's not just a man's world anymore.,Tomboy,False,5.3,13.0,"['Comedy', ', Romance']","['Crown International Pictures', ', Marimark Productions']",['United States of America'],['en'],,"['Tomboy', ', Randy Starr', ', Chester', ', Earl Delarue', ', Ernie Leeds Jr.']","['Betsy Russell', ', Gerard Christopher', ', Richard Erdman', ', Philip Sterling', ', Eric Douglas']",Herb Freed,Ben Zelig,"['sex', ', nudity', ', party', ', mechanic', ', tomboy']"
